activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,no3os,r1i1p1f1,r1i1p1f1,mole_concentration_of_nitrate_in_sea_water,Surface Dissolved Nitrate Concentration,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/no3os/gn/v20190308/no3os_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,ocfriver,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_organic_carbon_due_to_runoff_and_sediment_dissolution,Flux of Organic Carbon into Ocean Surface by Runoff,mol m-2 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/ocfriver/gn/v20190308/ocfriver_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,ph,r1i1p1f1,r1i1p1f1,sea_water_ph_reported_on_total_scale,pH,1,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/ph/gn/v20190308/ph_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phabioos,r1i1p1f1,r1i1p1f1,sea_water_ph_abiotic_analogue_reported_on_total_scale,Surface Abiotic pH,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phabioos/gn/v20190308/phabioos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phnatos,r1i1p1f1,r1i1p1f1,sea_water_ph_natural_analogue_reported_on_total_scale,Surface Natural pH,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phnatos/gn/v20190308/phnatos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phos,r1i1p1f1,r1i1p1f1,sea_water_ph_reported_on_total_scale,Surface pH,1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phos/gn/v20190308/phos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phyc,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,Phytoplankton Carbon Concentration,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phyc/gn/v20190308/phyc_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phycos,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,Sea Surface Phytoplankton Carbon Concentration,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phycos/gn/v20190308/phycos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phydiat,r1i1p1f1,r1i1p1f1,mole_concentration_of_diatoms_expressed_as_carbon_in_sea_water,Mole Concentration of Diatoms Expressed as Carbon in Sea Water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phydiat/gn/v20190308/phydiat_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phydiatos,r1i1p1f1,r1i1p1f1,mole_concentration_of_diatoms_expressed_as_carbon_in_sea_water,Surface Mole Concentration of Diatoms Expressed as Carbon in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phydiatos/gn/v20190308/phydiatos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phydiaz,r1i1p1f1,r1i1p1f1,mole_concentration_of_diazotrophs_expressed_as_carbon_in_sea_water,Mole Concentration of Diazotrophs Expressed as Carbon in Sea Water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phydiaz/gn/v20190308/phydiaz_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phydiazos,r1i1p1f1,r1i1p1f1,mole_concentration_of_diazotrophs_expressed_as_carbon_in_sea_water,Surface Mole Concentration of Diazotrophs Expressed as Carbon in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phydiazos/gn/v20190308/phydiazos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phyfe,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_iron_in_sea_water,Mole Concentration of Total Phytoplankton expressed as Iron in sea water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phyfe/gn/v20190308/phyfe_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phyfeos,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_iron_in_sea_water,Surface Mole Concentration of Total Phytoplankton Expressed as Iron in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phyfeos/gn/v20190308/phyfeos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phyn,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,Mole Concentration of Total Phytoplankton expressed as Nitrogen in sea water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phyn/gn/v20190308/phyn_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phynos,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,Surface Mole Concentration of Phytoplankton Nitrogen in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phynos/gn/v20190308/phynos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phyp,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_phosphorus_in_sea_water,Mole Concentration of Total Phytoplankton expressed as Phosphorus in sea water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phyp/gn/v20190308/phyp_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phypico,r1i1p1f1,r1i1p1f1,mole_concentration_of_picophytoplankton_expressed_as_carbon_in_sea_water,Mole Concentration of Picophytoplankton Expressed as Carbon in Sea Water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phypico/gn/v20190308/phypico_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phypicoos,r1i1p1f1,r1i1p1f1,mole_concentration_of_picophytoplankton_expressed_as_carbon_in_sea_water,Surface Mole Concentration of Picophytoplankton Expressed as Carbon in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phypicoos/gn/v20190308/phypicoos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,phypos,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_phosphorus_in_sea_water,Surface Mole Concentration of Total Phytoplankton Expressed as Phosphorus in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/phypos/gn/v20190308/phypos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,physi,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_silicon_in_sea_water,Mole Concentration of Total Phytoplankton expressed as Silicon in sea water,mol m-3,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/physi/gn/v20190308/physi_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,physios,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_silicon_in_sea_water,Surface Mole Concentration of Total Phytoplankton Expressed as Silicon in Sea Water,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/physios/gn/v20190308/physios_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,po4,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water,Total Dissolved Inorganic Phosphorus Concentration,mol m-3,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/po4/gn/v20190308/po4_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,po4os,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water,Surface Total Dissolved Inorganic Phosphorus Concentration,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/po4os/gn/v20190308/po4os_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,pp,r1i1p1f1,r1i1p1f1,tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production,Primary Carbon Production by Phytoplankton,mol m-3 s-1,15.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/pp/gn/v20190308/pp_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,ppos,r1i1p1f1,r1i1p1f1,tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production,Primary Carbon Production by Phytoplankton,mol m-3 s-1,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/ppos/gn/v20190308/ppos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,rlntds,r1i1p1f1,r1i1p1f1,surface_net_downward_longwave_flux,Surface Net Downward Longwave Radiation,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/rlntds/gn/v20190308/rlntds_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,rsdo,r1i1p1f1,r1i1p1f1,downwelling_shortwave_flux_in_sea_water,Downwelling Shortwave Radiation in Sea Water,W m-2,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/rsdo/gn/v20190308/rsdo_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,rsntds,r1i1p1f1,r1i1p1f1,net_downward_shortwave_flux_at_sea_water_surface,Net Downward Shortwave Radiation at Sea Water Surface,W m-2,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/rsntds/gn/v20190308/rsntds_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,sf6,r1i1p1f1,r1i1p1f1,mole_concentration_of_sulfur_hexafluoride_in_sea_water,Mole Concentration of SF6 in sea water,mol m-3,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/sf6/gn/v20190308/sf6_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,si,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_silicon_in_sea_water,Total Dissolved Inorganic Silicon Concentration,mol m-3,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/si/gn/v20190308/si_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,CESM2,AOGCM BGC,none,none,Omon,sios,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_silicon_in_sea_water,Surface Total Dissolved Inorganic Silicon Concentration,mol m-3,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/sios/gn/v20190308/sios_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,so,r1i1p1f1,r1i1p1f1,sea_water_salinity,Sea Water Salinity,0.001,60.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/so/gn/v20190308/so_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,sob,r1i1p1f1,r1i1p1f1,sea_water_salinity_at_sea_floor,Sea Water Salinity at Sea Floor,0.001,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/sob/gn/v20190308/sob_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,soga,r1i1p1f1,r1i1p1f1,sea_water_salinity,Global Mean Sea Water Salinity,0.001,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/soga/gn/v20190308/soga_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
CMIP,standard,674885.0,219000.0,all-forcing simulation of the recent past,historical,mon,native gx1v7 displaced pole grid (384x320 latxlon),gn,NCAR,100 km,CMIP,piControl,CESM2,days since 0001-01-01 00:00:00,r1i1p1f1,model-output,ocean,CESM2,AOGCM BGC,none,none,Omon,sos,r1i1p1f1,r1i1p1f1,sea_surface_salinity,Sea Surface Salinity,0.001,1.0,,1850-01-15 13:00:00.000007,2014-12-15 12:00:00,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/Omon/sos/gn/v20190308/sos_Omon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc,v20190308
